geom,degrade_level,query_split,similarity,template_mode,record_id,yaw_true,pitch_true,top1_yaw_pred,top1_pitch_pred,top1_yaw_err,top1_pitch_err,nearest_distance,margin,topk10_idx
G1,degraded-moderate,test,cosine,clean-template,G1_yaw080_pitch-050,80.0,-50.0,145.0,15.0,65.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw175_pitch-055,175.0,-55.0,145.0,15.0,30.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw245_pitch-085,245.0,-85.0,145.0,15.0,100.0,100.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw345_pitch+065,345.0,65.0,145.0,15.0,160.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw015_pitch-020,15.0,-20.0,145.0,15.0,130.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw295_pitch+060,295.0,60.0,145.0,15.0,150.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw315_pitch-035,315.0,-35.0,145.0,15.0,170.0,50.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw190_pitch+045,190.0,45.0,145.0,15.0,45.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw310_pitch+070,310.0,70.0,145.0,15.0,165.0,55.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw090_pitch-040,90.0,-40.0,145.0,15.0,55.0,55.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw265_pitch+085,265.0,85.0,145.0,15.0,120.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw225_pitch-010,225.0,-10.0,145.0,15.0,80.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw290_pitch-060,290.0,-60.0,145.0,15.0,145.0,75.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw065_pitch+020,65.0,20.0,145.0,15.0,80.0,5.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw315_pitch+040,315.0,40.0,145.0,15.0,170.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw285_pitch+030,285.0,30.0,145.0,15.0,140.0,15.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw155_pitch-075,155.0,-75.0,145.0,15.0,10.0,90.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw265_pitch-075,265.0,-75.0,145.0,15.0,120.0,90.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw195_pitch-025,195.0,-25.0,145.0,15.0,50.0,40.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw045_pitch-025,45.0,-25.0,145.0,15.0,100.0,40.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw210_pitch-070,210.0,-70.0,145.0,15.0,65.0,85.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw110_pitch+050,110.0,50.0,145.0,15.0,35.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw245_pitch+050,245.0,50.0,145.0,15.0,100.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw015_pitch+050,15.0,50.0,145.0,15.0,130.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw230_pitch+015,230.0,15.0,145.0,15.0,85.0,0.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw300_pitch+035,300.0,35.0,145.0,15.0,155.0,20.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw105_pitch-015,105.0,-15.0,145.0,15.0,40.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw070_pitch-045,70.0,-45.0,145.0,15.0,75.0,60.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw260_pitch-005,260.0,-5.0,145.0,15.0,115.0,20.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw300_pitch+060,300.0,60.0,145.0,15.0,155.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw015_pitch-055,15.0,-55.0,145.0,15.0,130.0,70.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw040_pitch+045,40.0,45.0,145.0,15.0,105.0,30.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw295_pitch+090,295.0,90.0,145.0,15.0,150.0,75.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw115_pitch-075,115.0,-75.0,145.0,15.0,30.0,90.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw055_pitch-010,55.0,-10.0,145.0,15.0,90.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw190_pitch+060,190.0,60.0,145.0,15.0,45.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw010_pitch-040,10.0,-40.0,145.0,15.0,135.0,55.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw210_pitch-030,210.0,-30.0,145.0,15.0,65.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw190_pitch-020,190.0,-20.0,145.0,15.0,45.0,35.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw010_pitch+080,10.0,80.0,145.0,15.0,135.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw065_pitch-080,65.0,-80.0,145.0,15.0,80.0,95.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw270_pitch-010,270.0,-10.0,145.0,15.0,125.0,25.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw150_pitch+035,150.0,35.0,145.0,15.0,5.0,20.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw030_pitch-065,30.0,-65.0,145.0,15.0,115.0,80.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw325_pitch-090,325.0,-90.0,145.0,15.0,180.0,105.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw190_pitch-050,190.0,-50.0,145.0,15.0,45.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw295_pitch+080,295.0,80.0,145.0,15.0,150.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw220_pitch-070,220.0,-70.0,145.0,15.0,75.0,85.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw185_pitch-060,185.0,-60.0,145.0,15.0,40.0,75.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw310_pitch+060,310.0,60.0,145.0,15.0,165.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw245_pitch+080,245.0,80.0,145.0,15.0,100.0,65.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw045_pitch-070,45.0,-70.0,145.0,15.0,100.0,85.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw060_pitch-090,60.0,-90.0,145.0,15.0,85.0,105.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,cosine,clean-template,G1_yaw125_pitch+060,125.0,60.0,145.0,15.0,20.0,45.0,-1.0,0.0,542;501;1657;1342;1318;1928;645;376;1620;1580
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw260_pitch-065,260.0,-65.0,315.0,55.0,55.0,120.0,0.0,0.0,1340;671;1018;963;513;876;1360;582;1377;1289
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw300_pitch+055,300.0,55.0,115.0,-35.0,175.0,90.0,0.0,1e-06,1433;2000;1807;1015;1845;1686;591;1735;1245;1968
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw140_pitch+000,140.0,0.0,140.0,-65.0,0.0,65.0,0.0,0.0,413;294;1490;258;24;435;231;253;375;994
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw165_pitch+055,165.0,55.0,165.0,45.0,0.0,10.0,0.0,0.0,765;1364;2007;277;232;854;160;1446;2081;1906
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw170_pitch-040,170.0,-40.0,275.0,45.0,105.0,85.0,0.0,0.0,1737;2099;109;952;1550;869;993;1094;377;380
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw315_pitch-020,315.0,-20.0,70.0,-55.0,115.0,35.0,4e-06,1.1e-05,1424;809;1543;1880;1908;1895;1801;1203;1413;214
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw130_pitch+035,130.0,35.0,160.0,75.0,30.0,40.0,0.0,0.0,1448;1916;947;532;780;1786;1517;1729;1987;195
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw020_pitch-005,20.0,-5.0,165.0,0.0,145.0,5.0,0.0,2e-06,1529;1588;2043;735;273;545;1507;407;1645;1961
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw255_pitch-005,255.0,-5.0,265.0,45.0,10.0,50.0,0.0,0.0,1662;1012;1222;1959;1352;898;252;1636;587;907
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw190_pitch-055,190.0,-55.0,305.0,20.0,115.0,75.0,0.0,0.0,1907;1528;1705;1646;1990;1204;2044;999;892;1017
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw345_pitch-080,345.0,-80.0,215.0,-20.0,130.0,60.0,1e-06,0.0,1787;966;330;64;819;910;1106;901;616;243
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw160_pitch-080,160.0,-80.0,240.0,50.0,80.0,130.0,5e-06,1.1e-05,1280;1354;1949;664;2075;2097;573;1349;1051;1197
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw320_pitch-020,320.0,-20.0,55.0,-70.0,95.0,50.0,1e-06,2.6e-05,1483;1168;351;996;420;585;1153;1489;272;1964
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw085_pitch+050,85.0,50.0,165.0,-90.0,80.0,140.0,0.0,0.0,4;1372;846;433;1181;1162;991;0;1583;183
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw015_pitch+020,15.0,20.0,140.0,75.0,125.0,55.0,0.0,0.0,550;733;1081;723;576;479;225;1440;1310;1292
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw175_pitch-015,175.0,-15.0,140.0,75.0,35.0,90.0,0.0,0.0,550;733;1081;723;576;479;225;1440;1310;345
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw320_pitch-065,320.0,-65.0,175.0,-85.0,145.0,20.0,0.0,0.0,93;1334;1641;175;1513;143;1690;267;1766;1998
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw245_pitch+075,245.0,75.0,245.0,20.0,0.0,55.0,6e-06,4e-06,161;1500;1848;138;1785;328;456;511;817;140
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw120_pitch+085,120.0,85.0,275.0,-40.0,155.0,125.0,0.0,0.0,1992;1860;256;1058;1275;875;1093;1229;503;977
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw085_pitch-060,85.0,-60.0,315.0,0.0,130.0,60.0,0.0,0.0,663;1538;1290;1217;327;2023;596;215;1065;1581
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw175_pitch+080,175.0,80.0,185.0,55.0,10.0,25.0,0.0,0.0,717;1376;92;1556;132;384;1866;1968;1245;1427
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw200_pitch+005,200.0,5.0,265.0,-70.0,65.0,75.0,0.0,0.0,876;1360;963;671;1340;1018;513;1289;582;370
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw160_pitch-070,160.0,-70.0,340.0,-90.0,180.0,20.0,1e-05,2.3e-05,1458;722;28;1078;2014;848;1659;485;712;1420
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw135_pitch-080,135.0,-80.0,150.0,0.0,15.0,80.0,1e-06,1.4e-05,300;1650;1882;844;317;1817;11;298;1653;1417
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw250_pitch+080,250.0,80.0,45.0,10.0,155.0,70.0,0.0,0.0,1575;1779;1482;953;1345;1831;1602;1086;1935;526
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw020_pitch+065,20.0,65.0,85.0,80.0,65.0,15.0,2e-06,1e-06,1978;482;736;1745;1382;536;1557;261;1167;130
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw320_pitch+005,320.0,5.0,255.0,30.0,65.0,25.0,0.0,1e-06,1397;1057;2019;531;1163;596;1658;2023;2087;2071
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw115_pitch-085,115.0,-85.0,130.0,-20.0,15.0,65.0,0.0,0.0,98;1682;1112;740;1676;597;187;566;186;900
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw325_pitch+010,325.0,10.0,35.0,-65.0,70.0,75.0,0.0,0.0,34;1150;1581;1065;2031;215;1554;1299;107;1914
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw255_pitch+015,255.0,15.0,30.0,-30.0,135.0,45.0,0.0,0.0,2094;578;1411;96;19;1595;476;1750;1369;1496
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw185_pitch+060,185.0,60.0,300.0,-70.0,115.0,130.0,0.0,0.0,1346;1460;938;957;1644;314;506;1633;1402;1260
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw280_pitch+030,280.0,30.0,180.0,55.0,100.0,25.0,0.0,1e-06,1139;779;1471;163;76;917;1764;612;1856;912
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw045_pitch-035,45.0,-35.0,160.0,-85.0,115.0,50.0,1.6e-05,7.5e-05,1756;394;530;1984;1383;1693;1615;1335;1709;1511
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw055_pitch+005,55.0,5.0,55.0,40.0,0.0,35.0,0.0,6e-06,925;1469;1144;1868;1862;831;39;524;1027;1710
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw110_pitch-055,110.0,-55.0,180.0,-55.0,70.0,0.0,0.0,0.0,918;401;1429;1702;1266;1045;2096;1569;741;1308
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw330_pitch-075,330.0,-75.0,30.0,-20.0,60.0,55.0,0.0,1e-06,1240;563;2054;1905;995;845;881;198;1384;156
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw310_pitch-020,310.0,-20.0,255.0,25.0,55.0,45.0,2e-06,0.0,1716;1373;1278;1004;588;682;366;1;1815;1672
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw270_pitch+045,270.0,45.0,200.0,-60.0,70.0,105.0,1e-06,0.0,1613;144;1107;137;1124;507;193;414;731;1977
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw095_pitch-020,95.0,-20.0,205.0,-45.0,110.0,25.0,0.0,0.0,1629;656;828;441;1209;197;519;1123;745;1374
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw350_pitch-045,350.0,-45.0,195.0,-30.0,155.0,15.0,0.0,0.0,1069;1418;246;432;1498;1634;1082;2092;678;1196
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw010_pitch-010,10.0,-10.0,325.0,-65.0,45.0,55.0,0.0,0.0,1362;1512;1757;1732;1712;1660;1759;650;117;1255
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw240_pitch+030,240.0,30.0,320.0,70.0,80.0,40.0,0.002788,0.000911,1627;698;2015;1157;1530;1814;1994;227;1444;1823
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw250_pitch+085,250.0,85.0,80.0,35.0,170.0,50.0,0.0,4e-06,1224;297;103;1391;1142;1874;387;125;102;1515
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw095_pitch+025,95.0,25.0,255.0,80.0,160.0,55.0,0.0,0.0,1217;1290;1538;663;327;215;1065;2023;1581;1150
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw065_pitch-015,65.0,-15.0,65.0,-5.0,0.0,10.0,0.0,0.0,1214;95;738;1284;580;47;688;1195;516;41
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw075_pitch-070,75.0,-70.0,75.0,-75.0,0.0,5.0,5e-06,0.0,485;848;712;1078;28;1420;1458;722;2014;1659
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw180_pitch+015,180.0,15.0,275.0,30.0,95.0,15.0,0.0,0.0,1919;1396;1166;303;1405;1201;1325;1553;514;856
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw295_pitch-085,295.0,-85.0,280.0,-90.0,15.0,5.0,9e-06,4e-06,2032;240;2034;142;1991;691;1426;510;742;1298
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw205_pitch+075,205.0,75.0,125.0,-75.0,80.0,150.0,0.0,0.0,1590;1497;1087;1979;1664;1450;1995;1906;1488;160
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw335_pitch-070,335.0,-70.0,200.0,-75.0,135.0,5.0,0.0,0.0,1680;415;2004;1790;1374;745;519;1982;1313;65
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw165_pitch-005,165.0,-5.0,195.0,-85.0,30.0,80.0,0.0,0.0,869;1550;633;737;1521;109;2066;1737;1347;637
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw295_pitch+000,295.0,0.0,120.0,0.0,175.0,0.0,0.0,0.0,1230;1936;926;1655;811;1099;840;1438;59;468
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw170_pitch+060,170.0,60.0,295.0,55.0,125.0,5.0,0.0,0.0,821;590;404;914;210;301;436;205;391;753
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw195_pitch+045,195.0,45.0,280.0,40.0,85.0,5.0,0.0,0.0,21;837;888;1156;805;1210;1533;515;1719;1540
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw120_pitch+075,120.0,75.0,295.0,-55.0,175.0,130.0,0.0,1e-06,1426;691;742;2034;1298;808;229;610;147;364
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw320_pitch+020,320.0,20.0,160.0,45.0,160.0,25.0,0.0,0.0,509;331;1026;113;1531;685;748;2049;1547;1640
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw075_pitch-025,75.0,-25.0,335.0,65.0,100.0,90.0,0.0,5e-06,559;355;402;820;1119;1849;1486;101;1516;481
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw230_pitch-035,230.0,-35.0,340.0,-90.0,110.0,55.0,8e-06,2.5e-05,1458;28;722;1078;2014;848;1659;485;712;1420
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw015_pitch+010,15.0,10.0,10.0,10.0,5.0,0.0,0.0,0.0,241;2045;2064;658;853;192;1220;1068;1173;1122
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw285_pitch-040,285.0,-40.0,300.0,65.0,15.0,105.0,0.0,0.0,1607;470;106;73;1385;769;55;1030;1735;591
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw145_pitch-030,145.0,-30.0,25.0,65.0,120.0,95.0,0.0,0.0,1382;536;1557;261;1167;130;1339;170;1562;1002
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw020_pitch-060,20.0,-60.0,330.0,-35.0,50.0,25.0,0.0,0.0,1073;1337;502;760;771;1343;1977;2086;895;683
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw160_pitch-055,160.0,-55.0,135.0,-5.0,25.0,50.0,0.0,0.0,1023;1834;1825;924;1983;333;862;594;539;1943
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw145_pitch+090,145.0,90.0,230.0,75.0,85.0,15.0,5e-06,5e-05,1836;342;632;1323;622;1740;1401;1092;525;1263
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw060_pitch+065,60.0,65.0,320.0,70.0,100.0,5.0,0.004182,0.001101,1627;698;2015;1157;1530;1814;1994;227;1444;1823
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw150_pitch-075,150.0,-75.0,145.0,-75.0,5.0,0.0,0.066063,0.064287,376;645;1928;1318;1620;1342;1580;289;554;1657
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw175_pitch+015,175.0,15.0,210.0,-85.0,35.0,100.0,0.0,0.0,306;1021;568;164;1867;190;235;1821;533;191
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw330_pitch-055,330.0,-55.0,135.0,-50.0,165.0,5.0,0.0,0.0,816;1898;1293;1741;1461;1251;444;815;1892;775
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw325_pitch-050,325.0,-50.0,185.0,20.0,140.0,70.0,0.0,0.0,1617;86;958;1723;982;1850;80;649;1504;315
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw145_pitch-035,145.0,-35.0,160.0,-5.0,15.0,30.0,0.0,1e-06,400;1782;1532;1164;1738;861;887;1198;423;1088
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw095_pitch+005,95.0,5.0,175.0,-75.0,80.0,80.0,0.0,0.0,1616;49;16;1883;33;1484;1837;1661;1256;609
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw020_pitch+085,20.0,85.0,155.0,30.0,135.0,55.0,0.0,0.0,1067;599;406;1221;1896;1751;182;350;220;48
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw095_pitch+050,95.0,50.0,315.0,65.0,140.0,15.0,0.0,0.0,2026;1781;454;1009;1476;56;1583;0;1758;1162
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw325_pitch+055,325.0,55.0,305.0,85.0,20.0,30.0,0.0,0.0,1183;1498;1522;246;1681;2058;1069;1418;139;432
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw145_pitch+035,145.0,35.0,90.0,75.0,55.0,40.0,0.0,0.0,898;1352;1636;587;1222;1012;1662;1864;1959;252
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw285_pitch+005,285.0,5.0,290.0,25.0,5.0,20.0,0.0,1e-06,88;357;1654;1944;1856;1114;849;917;168;858
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw040_pitch-005,40.0,-5.0,155.0,0.0,115.0,5.0,2.6e-05,1.7e-05,1693;1615;394;1756;1155;530;1984;1387;1383;1923
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw165_pitch-020,165.0,-20.0,270.0,20.0,105.0,40.0,0.0,0.0,1158;1007;416;500;710;667;85;61;813;577
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw000_pitch+040,0.0,40.0,0.0,-45.0,0.0,85.0,0.0,2e-06,148;1510;639;1035;286;1722;1768;600;189;1380
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw240_pitch+020,240.0,20.0,160.0,10.0,80.0,10.0,0.000363,0.000253,2074;1806;1934;1743;77;558;773;250;339;218
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw185_pitch+000,185.0,0.0,305.0,-85.0,120.0,85.0,0.0,0.0,971;1819;1118;381;1285;217;909;467;499;776
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw295_pitch-050,295.0,-50.0,275.0,-70.0,20.0,20.0,0.0,1e-06,147;610;229;364;808;1298;742;822;1426;691
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw130_pitch+050,130.0,50.0,270.0,-65.0,140.0,115.0,0.0,0.0,916;1589;1973;1754;927;1903;866;613;1431;1333
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw040_pitch-090,40.0,-90.0,40.0,0.0,0.0,90.0,0.0,0.0,784;1582;60;1110;648;53;1480;1925;629;1558
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw035_pitch+005,35.0,5.0,220.0,10.0,175.0,5.0,0.0,0.0,281;980;349;1672;1815;1;366;1539;682;588
G1,degraded-moderate,test,zscore-neg-L2,clean-template,G1_yaw095_pitch+040,95.0,40.0,95.0,-30.0,0.0,70.0,0.0,0.0,282;601;1953;79;708;1954;1606;2100;1614;1111
